	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA3515	PA3515	0.885369311844932	4326.0	0.45018077375000104	-0.45018077375000104	0.8775127901727259	4115.5	74.1618601297765	0.0	0.10853999999999991	0.11461710896138773	25	2.9807135849595827	
PA4796	PA4796	0.885369311844932	4325.0	0.450138948549998	-0.450138948549998	0.897321080918234	258.5	4.641312184571016	0.0	0.04797999999999987	0.06115562116436981	25	6.575993193971546	
PA3649	PA3649	0.900741554392456	4324.0	0.450105033050002	0.450105033050002	0.794302705121263	3868.0	69.70079307858688	0.0	0.07654000000000015	0.0447441616303179	25	8.34891121966805	mucP
PA0476	PA0476	0.8920900021433729	4323.0	0.449823100500001	-0.449823100500001	0.925063810634076	883.5	15.906633020908433	0.0	0.05201999999999943	0.054797255101571	25	7.259544292184753	
PA5323	PA5323	0.885369311844932	4322.0	0.449750738900002	0.449750738900002	0.8119878491196129	2774.5	49.990987743330926	0.0	0.09241999999999993	0.10561325674364906	25	3.383389073658973	argB
PA5205	PA5205	0.885369311844932	4321.0	0.44909605420000004	-0.44909605420000004	0.925070447876183	98.0	1.7483777937995673	0.0	0.03587999999999997	0.03191273256867839	25	12.948313132093304	
PA4519	PA4519	0.919985683391902	4320.0	0.44903441375	-0.44903441375	0.8551029070517109	1752.0	31.56092285508291	0.0	0.0804000000000002	0.08189017035029283	25	4.5015709721097386	speC
PA3368	PA3368	0.885369311844932	4319.0	0.44872468395000004	0.44872468395000004	0.937129634468399	1202.0	21.64744051910598	0.0	0.06851999999999989	0.09401534449226931	25	4.044070529159883	
PA2722	PA2722	0.9014066680893851	4318.0	0.44868862884999894	0.44868862884999894	0.805113385509068	3164.0	57.011535688536405	0.0	0.10143999999999989	0.08609361668168768	25	4.033384148953516	
PA3065	PA3065	0.885369311844932	4317.0	0.44859375545	0.44859375545	0.882364074297464	826.5	14.879235760634462	0.0	0.05051999999999999	0.038009450579208556	25	10.47302050895072	
PA4658	PA4658	0.9012784591818729	4316.0	0.4483829774	0.4483829774	0.8946670443616129	904.0	16.276135544340303	0.0	0.06101999999999982	0.06568096502539109	25	5.897644427883369	
PA3116	PA3116	0.885369311844932	4315.0	0.448326883249999	0.448326883249999	0.8880403685442099	679.5	12.2296322999279	0.0	0.057799999999999914	0.058289149933757216	25	6.699821213618896	
PA0230	PA0230	0.9012784591818729	4314.0	0.448306880700001	0.448306880700001	0.8551029070517109	2439.0	43.943763518385	0.0	0.08793999999999974	0.07800311425406899	25	4.619903758281073	pcaB
PA3882	PA3882	0.9014066680893851	4313.0	0.44800896814999996	-0.44800896814999996	0.892563499283844	1210.5	21.80064888248017	0.0	0.07188000000000037	0.0854119039322588	25	4.40370663611845	
PA2377	PA2377	0.8926864403233551	4312.0	0.4477816217499989	-0.4477816217499989	0.825541047879456	3059.0	55.11896178803172	0.0	0.0914600000000004	0.12283066935148307	25	2.900917365600078	
PA3264	PA3264	0.885369311844932	4311.0	0.44770395469999896	-0.44770395469999896	0.8648637851226141	1130.5	20.358687815428983	0.0	0.04911999999999996	0.036051548741581826	25	11.05594540631406	
PA3122	PA3122	0.885369311844932	4310.0	0.44766989719999895	-0.44766989719999895	0.921163632498039	438.0	7.876712328767123	0.0	0.05489999999999994	0.059816385714953194	25	6.566259270021599	
PA0641	PA0641	0.9015754637799961	4309.0	0.447646946549999	0.447646946549999	0.7806530885868259	4924.5	88.74369142033166	0.0	0.17634000000000014	0.1709400918450674	25	1.587146371700207	
PA3513	PA3513	0.900741554392456	4308.0	0.44750052325000206	0.44750052325000206	0.8918657003398259	1109.0	19.971160778658973	0.0	0.060239999999999856	0.0565958110935193	25	6.842565125713815	
PA1138	PA1138	0.885369311844932	4307.0	0.4474643386	-0.4474643386	0.936236205754672	5.0	0.07209805335255948	0.0	0.028920000000000036	0.029521418778010834	25	14.17764985305363	
PA0557	PA0557	0.890413070156914	4306.0	0.44744071955	0.44744071955	0.897718890677518	891.0	16.041816870944483	0.0	0.07194	0.09030888199212023	25	4.157960006445033	
PA2166	PA2166	0.885369311844932	4305.0	0.4472660675500011	0.4472660675500011	0.786967310913545	4798.0	86.46359048305696	0.0	0.14791999999999972	0.09366025482206117	25	3.196084274153523	
PA1590	PA1590	0.885369311844932	4304.0	0.4469668581000011	-0.4469668581000011	0.745016676564447	4692.0	84.55299206921413	0.0	0.12509999999999993	0.08675600363471486	25	3.7100240284835824	braB
PA1586	PA1586	0.9015754637799961	4303.0	0.44589698285000207	-0.44589698285000207	0.786967310913545	4469.5	80.54253785147802	0.0	0.13426000000000032	0.10299677583950548	25	3.025696487194992	sucB
PA5174	PA5174	0.8920900021433729	4302.0	0.44584236955	0.44584236955	0.786967310913545	4977.5	89.69899062725307	0.0	0.16893999999999998	0.15662556996437976	25	1.7679256944633879	
PA3711	PA3711	0.885369311844932	4301.0	0.445640939100001	-0.445640939100001	0.9143642407372551	610.5	10.98594087959625	0.0	0.049819999999999746	0.045493561815565194	25	8.70059242019109	
PA0428	PA0428	0.900741554392456	4300.0	0.44521052985	0.44521052985	0.8335002131901741	4041.0	72.81903388608508	0.0	0.12168000000000054	0.12492321641712556	25	2.5898350933401604	
PA1097	PA1097	0.9014066680893851	4299.0	0.44512551429999897	-0.44512551429999897	0.9332113436818941	643.5	11.580749819754866	0.0	0.05874000000000013	0.05102126190782294	25	7.573029357801037	fleQ
PA0346	PA0346	0.9015754637799961	4298.0	0.444988343499999	-0.444988343499999	0.888548837795203	2598.0	46.80966113914924	0.0	0.07133999999999974	0.060492719947665245	25	6.176748934801707	
PA4652	PA4652	0.885369311844932	4297.0	0.444810743499998	0.444810743499998	0.878370886710501	467.5	8.408435472242248	0.0	0.053879999999999616	0.053170378658296776	25	7.352416013666983	cupE5
PA4146	PA4146	0.885369311844932	4296.0	0.444779356949998	0.444779356949998	0.7690927560568159	4051.5	73.00829127613555	0.0	0.11417999999999999	0.09377687170441619	25	3.5253826550329386	
PA1391	PA1391	0.889072053579289	4295.0	0.444769571549998	-0.444769571549998	0.8784174947669001	2849.5	51.34282624369142	0.0	0.09080000000000017	0.14827030496135493	25	2.387326117945574	
PA1532	PA1532	0.915955760964677	4294.0	0.44472304219999703	0.44472304219999703	0.826229682098467	3011.5	54.26279740447008	0.0	0.09455999999999923	0.07936890659025969	25	4.411841579319055	dnaX
PA2348	PA2348	0.885369311844932	4293.0	0.44455447205	-0.44455447205	0.8072946281335892	3176.5	57.23684210526316	0.0	0.12429999999999997	0.2029068443892419	25	1.578332525026346	
PA4408	PA4408	0.885369311844932	4292.0	0.444360226049998	-0.444360226049998	0.813793780210478	4816.0	86.78803172314348	0.0	0.1191200000000003	0.07303256693649277	25	4.453358819125421	ftsA
PA3392	PA3392	0.9001582242296942	4291.0	0.444320663050002	-0.444320663050002	0.846001325865566	5439.0	98.01730353280462	0.0	0.2720600000000002	0.18700614517532144	25	0.9211497455792403	nosZ
PA2568	PA2568	0.9014066680893851	4290.0	0.44415701750000103	-0.44415701750000103	0.8551029070517109	1867.5	33.642754145638065	0.0	0.06989999999999999	0.053051272369284835	25	7.054628490243057	
PA0259	PA0259	0.885369311844932	4289.0	0.4441248282	-0.4441248282	0.8551029070517109	2281.5	41.10490266762797	0.0	0.07351999999999938	0.057997212576697876	25	6.39004551658233	tli3
PA3292	PA3292	0.9015754637799961	4288.0	0.44376916969999997	-0.44376916969999997	0.808666416327942	4119.5	74.23395818312906	0.0	0.13175999999999952	0.115211953228242	25	2.708131933861854	
PA0948	PA0948	0.885369311844932	4287.0	0.44327450169999705	0.44327450169999705	0.88486656157812	2112.5	38.058759913482334	0.0	0.06785999999999998	0.05732319193252735	25	6.5490857896029455	
PA2393	PA2393	0.885369311844932	4286.0	0.442941814099999	-0.442941814099999	0.8551029070517109	4481.5	80.75883201153569	0.0	0.12756000000000017	0.1077885004688966	25	2.9259319197135065	
PA2596	PA2596	0.885369311844932	4285.0	0.442629900900001	0.442629900900001	0.918177755468183	2738.5	49.34210526315789	0.0	0.08075999999999992	0.11443731180578007	25	3.162167086851506	
PA3135	PA3135	0.885369311844932	4284.0	0.44260594034999795	-0.44260594034999795	0.8838571448545921	1588.5	28.613914924297042	0.0	0.0620400000000004	0.05483781390002154	25	6.939845214177075	
PA2918	PA2918	0.919985683391902	4283.0	0.44178369905000103	-0.44178369905000103	0.863580290689466	3743.5	67.45674116798847	0.0	0.08415999999999998	0.05081517161898286	25	7.037734748423141	
PA1011	PA1011	0.915955760964677	4282.0	0.441609501249999	-0.441609501249999	0.9177293422836942	2457.0	44.26820475847152	0.0	0.07267999999999969	0.05519999245169022	25	6.68350637136188	
PA1998	PA1998	0.8854974654840859	4281.0	0.4413257567	0.4413257567	0.794502635246666	2063.0	37.16654650324441	0.0	0.08655999999999948	0.09359969284137626	25	3.7902448814786536	dchR
PA0244	PA0244	0.885369311844932	4280.0	0.441253729	0.441253729	0.786967310913545	1613.5	29.06452775775054	0.0	0.060819999999999715	0.05466448420440232	25	6.959431421276681	
PA5004	PA5004	0.885369311844932	4279.0	0.441030218100003	-0.441030218100003	0.892647745573583	2439.0	43.943763518385	0.0	0.06545999999999959	0.05363338512531169	25	7.002545470932006	wapH
PA5498	PA5498	0.9014066680893851	4278.0	0.44096815694999897	0.44096815694999897	0.8857064550190401	414.0	7.444124008651766	0.0	0.047839999999999716	0.0457406001272392	25	8.594731067288418	znuA
PA4688	PA4688	0.885369311844932	4277.0	0.440957999650001	-0.440957999650001	0.88336855853992	1077.5	19.40338860850757	0.0	0.07468000000000001	0.08340537053052033	25	4.391539745225036	hitB
PA4881	PA4881	0.885369311844932	4276.0	0.440866818750002	-0.440866818750002	0.7806530885868259	5386.5	97.07101658255228	0.0	0.19505999999999937	0.12844845918369968	25	1.9136610926446669	
PA2237	PA2237	0.885369311844932	4275.0	0.440727573549999	0.440727573549999	0.896168876344922	1853.5	33.390410958904106	0.0	0.0880800000000002	0.0886500235006548	25	3.977974958431838	pslG
PA1991	PA1991	0.885369311844932	4274.0	0.44055298104999796	0.44055298104999796	0.8784174947669001	3436.0	61.91420331651045	0.0	0.08052000000000029	0.06577066848780924	25	5.474066013434708	
PA2912	PA2912	0.885369311844932	4273.0	0.44054249575000004	0.44054249575000004	0.8373175303347931	3242.5	58.42645998558039	0.0	0.11460000000000008	0.1429915498668831	25	2.2794528491609025	
PA3442	PA3442	0.885369311844932	4272.0	0.44028609365000004	0.44028609365000004	0.8600956633962691	4316.5	77.78478731074262	0.0	0.16447999999999968	0.21538881896081172	25	1.2805033008708826	
PA1470	PA1470	0.9015754637799961	4271.0	0.439974618099999	0.439974618099999	0.799813087710817	3649.5	65.76243691420332	0.0	0.09706000000000026	0.0878457834313444	25	3.903597927019486	
PA1841	PA1841	0.885369311844932	4270.0	0.43977714105	-0.43977714105	0.891540879224894	1033.5	18.610310021629413	0.0	0.06307999999999969	0.06345761052335076	25	5.936201157643423	
PA2624	PA2624	0.9012784591818729	4269.0	0.43917807795	-0.43917807795	0.8070506693673148	4308.5	77.64059120403749	0.0	0.14240000000000017	0.14265802641281697	25	2.080346163567395	idh
PA4855	PA4855	0.885369311844932	4268.0	0.43889579585000105	0.43889579585000105	0.8568827061627009	1167.5	21.025594808940156	0.0	0.06395999999999989	0.06178101785068548	25	6.068786318091409	purD
PA3246	PA3246	0.885369311844932	4267.0	0.43886596585	-0.43886596585	0.8767219188388451	3422.0	61.66186012977649	0.0	0.08858000000000006	0.07318906452924968	25	4.7860423972219195	rluA
PA2073	PA2073	0.885369311844932	4266.0	0.43841617494999996	0.43841617494999996	0.8832257292330981	936.5	16.861932227829847	0.0	0.06549999999999996	0.06185854158211843	25	6.028531637056888	
PA4307	PA4307	0.885369311844932	4265.0	0.4384103286999989	-0.4384103286999989	0.8691501156301958	2495.0	44.953136265320836	0.0	0.08635999999999978	0.06286071242570052	25	5.600482640347294	pctC
PA1709	PA1709	0.9014066680893851	4264.0	0.43835385990000003	-0.43835385990000003	0.894332089206754	4706.5	84.81434751261716	0.0	0.2800599999999999	0.40816528821054804	25	0.3878180346838945	popD
PA4890	PA4890	0.9014066680893851	4263.0	0.438309636050001	0.438309636050001	0.914428199585937	93.0	1.658255227108868	0.0	0.04823999999999965	0.04903190287965516	25	7.955425205654279	desT
PA2895	PA2895	0.8854974654840859	4262.0	0.438138723250002	0.438138723250002	0.8528932511720699	3900.5	70.28658976207643	0.0	0.08158000000000039	0.06613018725715711	25	5.391769448095918	sbrR
PA1642	PA1642	0.885369311844932	4261.0	0.43802330534999795	0.43802330534999795	0.728872941695098	4760.0	85.77865897620764	0.0	0.13026000000000024	0.08696037411756433	25	3.539121220130945	selD
PA4679	PA4679	0.885369311844932	4260.0	0.436891604800001	0.436891604800001	0.8360750566518241	4441.0	80.02883922134103	0.0	0.10516000000000027	0.06763747112363117	25	4.904553634089084	
PA4322	PA4322	0.9014066680893851	4259.0	0.436542839600002	-0.436542839600002	0.8844015531717199	582.0	10.472242249459264	0.0	0.05682000000000041	0.04973636329018603	25	7.634712602216505	
PA1692	PA1692	0.892228868979713	4258.0	0.43599756529999895	-0.43599756529999895	0.8742722188115841	3186.0	57.40807498197548	0.0	0.1563000000000001	0.19002297010273927	25	1.4719145014351445	
PA2232	PA2232	0.885369311844932	4257.0	0.435847187249998	-0.435847187249998	0.8840176569718	2290.5	41.26712328767123	0.0	0.10088	0.09324556289711548	25	3.5923123507720285	pslB
PA4810	PA4810	0.9015754637799961	4256.0	0.43550785655000107	-0.43550785655000107	0.90671892694693	2300.5	41.44736842105263	0.0	0.09337999999999969	0.08713594264136941	25	3.9263689148129997	fdnI
PA5080	PA5080	0.9012784591818729	4255.0	0.435484119850001	0.435484119850001	0.8088495693584101	3548.5	63.94196106705119	0.0	0.10040000000000045	0.07356941166907113	25	4.5546662974181595	
PA4185	PA4185	0.885369311844932	4254.0	0.43532590109999797	0.43532590109999797	0.812011732260537	3823.5	68.89870223503965	0.0	0.09172000000000019	0.08221074037699298	25	4.1795743417992295	
PA4741	PA4741	0.9130782765168509	4253.0	0.43531002165	-0.43531002165	0.8964669861389529	3386.5	61.02198990627252	0.0	0.10337999999999985	0.12345868742214934	25	2.6885918567643023	rpsO
PA2524	PA2524	0.885369311844932	4252.0	0.43524252445	-0.43524252445	0.886395498639098	897.0	16.149963950973323	0.0	0.04570000000000078	0.03641943162653658	25	10.696007791790022	czcS
PA0587	PA0587	0.892228868979713	4251.0	0.43508813869999996	-0.43508813869999996	0.823312069859752	4477.0	80.67772170151406	0.0	0.14109999999999998	0.14714724768068232	25	1.9979180265605136	
PA3763	PA3763	0.885369311844932	4250.0	0.4350566258	0.4350566258	0.786967310913545	4141.0	74.62148521989907	0.0	0.13281999999999988	0.14462407303073682	25	2.089808559988253	purL
PA2622	PA2622	0.885369311844932	4249.0	0.434966864950002	0.434966864950002	0.8136163656923009	4561.5	82.20079307858688	0.0	0.14385999999999932	0.13191589176441187	25	2.2067611495201	cspD
PA3166	PA3166	0.885369311844932	4248.0	0.434739945199997	-0.434739945199997	0.886395498639098	2969.0	53.49675558759913	0.0	0.08103999999999995	0.08586276841565325	25	4.119363394944014	pheA
PA1525	PA1525	0.885369311844932	4247.0	0.4346080623	-0.4346080623	0.9512799099468701	267.0	4.794520547945205	0.0	0.06273999999999975	0.07954808818151059	25	4.674758008658639	alkB2
PA4527	PA4527	0.892228868979713	4246.0	0.43411367354999797	0.43411367354999797	0.786967310913545	5450.0	98.21557317952416	0.0	0.2643999999999997	0.19069516468262473	25	0.8899736594394195	
PA4095	PA4095	0.885369311844932	4245.0	0.4340293741499989	-0.4340293741499989	0.905093931722347	1026.5	18.484138428262437	0.0	0.05951999999999938	0.05516669436051692	25	6.788686153688371	
PA1679	PA1679	0.9015754637799961	4244.0	0.43387272500000107	-0.43387272500000107	0.876554592939755	1745.0	31.43475126171593	0.0	0.06215999999999981	0.05453433933464974	25	6.816122273325577	
PA1384	PA1384	0.885369311844932	4243.0	0.4337462985	-0.4337462985	0.8243336292064599	4458.5	80.34426820475848	0.0	0.11328	0.07593748525377084	25	4.220133145429472	galE
PA4459	PA4459	0.915955760964677	4242.0	0.43372862545	-0.43372862545	0.8899140217326831	3743.5	67.45674116798847	0.0	0.08665999999999982	0.08013643574138618	25	4.330971576650218	lptC
PA4032	PA4032	0.9012784591818729	4241.0	0.43364128509999894	0.43364128509999894	0.788274191891341	4044.0	72.8731074260995	0.0	0.10282000000000005	0.055119733308498446	25	6.0018665774094435	
PA0144	PA0144	0.885369311844932	4240.0	0.4335943989	0.4335943989	0.937129634468399	1109.0	19.971160778658973	0.0	0.04617999999999951	0.03507815084445888	25	11.044322165608065	
PA2508	PA2508	0.894911510396285	4239.0	0.433544878499998	-0.433544878499998	0.9093461213167041	2471.5	44.529560201874546	0.0	0.0945600000000001	0.1063957157658768	25	3.186076394710595	catC
PA2413	PA2413	0.9015754637799961	4238.0	0.433534515049998	0.433534515049998	0.8551029070517109	3622.5	65.27577505407355	0.0	0.10587999999999981	0.11811076016462943	25	2.7741292545513625	pvdH
PA3654	PA3654	0.8920900021433729	4237.0	0.433204741049999	0.433204741049999	0.9396795949871869	1350.0	24.315068493150683	0.0	0.06499999999999971	0.06439914595706982	25	5.717540746510123	pyrH
PA2720	PA2720	0.885369311844932	4236.0	0.43316204940000197	0.43316204940000197	0.8784174947669001	1398.0	25.180245133381398	0.0	0.05771999999999969	0.03838404616504092	25	9.781200444208094	
PA2435	PA2435	0.885369311844932	4235.0	0.43239799305	0.43239799305	0.8551029070517109	1794.5	32.32696467195385	0.0	0.07244000000000007	0.0612082034262293	25	5.880878263055645	
PA1609	PA1609	0.9053625223171831	4234.0	0.43146058314999997	-0.43146058314999997	0.909205719641957	2950.5	53.163302090843544	0.0	0.08655999999999998	0.07959249336463801	25	4.3333305512858225	fabB
PA0807	PA0807	0.885369311844932	4233.0	0.43137872024999896	-0.43137872024999896	0.722186020781913	5329.5	96.0436193222783	0.0	0.21048000000000008	0.206755666992064	25	1.0684046704193977	ampDh3
PA3641	PA3641	0.892228868979713	4232.0	0.43039071945000107	0.43039071945000107	0.939768914635185	2418.5	43.574260994953136	0.0	0.05594000000000001	0.03869628535143895	25	9.676658006039768	
PA2278	PA2278	0.885369311844932	4231.0	0.430261147549996	0.430261147549996	0.96919750664437	63.5	1.1265320836337418	0.0	0.036479999999999464	0.038698481882368345	25	10.175622618659096	arsB
PA3757	PA3757	0.900741554392456	4230.0	0.43011920695000105	-0.43011920695000105	0.7837885114119449	1745.0	31.43475126171593	0.0	0.08911999999999966	0.0870908625134305	25	3.9154418398074204	nagR
PA2216	PA2216	0.885369311844932	4229.0	0.42961767889999897	0.42961767889999897	0.9295688020108	109.5	1.955659697188176	0.0	0.032539999999999715	0.028234479512351036	25	14.063573536969205	
