	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA5224	PA5224	0.0156583039309583	4070.0	0.6425	0.31318169441317895	2057.0	0.19942000000000082	0.161138959183267	25	2.74967644228156	pepP
PA4023	PA4023	0.0158938600021223	4069.0	0.6424999999999991	0.0299835049238111	4552.0	0.5209000000000001	0.3673667558902591	25	0.331004365665367	
PA4557	PA4557	0.0202782268414338	4068.0	0.641499999999998	0.185763475323191	1607.5	0.18731999999999974	0.15729019624036802	25	2.8875289805470685	lytB
PA3555	PA3555	0.0408219165074867	4067.0	0.641000000000001	0.26534876614809805	2769.5	0.2874599999999997	0.22716375884663786	25	1.5563221959127829	arnD
PA0193	PA0193	0.0378604082957895	4066.0	0.6409999999999971	0.14944486796367001	4362.0	0.44945999999999986	0.5397776918942341	25	0.3548497888599818	
PA3377	PA3377	0.0326098645957162	4065.0	0.6405	0.268601180270917	2790.0	0.3135599999999999	0.26182847916145413	25	1.2486800559170474	
PA2926	PA2926	0.0227397274566198	4063.5	0.639999999999999	0.18413398618293503	2860.0	0.3360799999999996	0.2828087796256213	25	1.0746483910518085	hisP
PA0463	PA0463	0.0158748229417456	4063.5	0.639999999999999	0.0198242445888008	4460.0	0.46464	0.25670226430633614	25	0.68312603503463	creB
PA3726	PA3726	0.018775154790646002	4062.0	0.639500000000001	0.18535819383648802	2242.0	0.1858199999999994	0.12374982154869336	25	3.6661062967390743	
PA2610	PA2610	0.015677965524598998	4061.0	0.6394999999999991	0.047917199869754006	3340.5	0.30428000000000044	0.17629999763660464	25	1.901418062925702	
PA4394	PA4394	0.0238035886591084	4060.0	0.639499999999998	0.217148180298605	2039.5	0.2700399999999998	0.20968900185751302	25	1.7619426709420463	
PA0068	PA0068	0.0240678427137023	4059.0	0.6384999999999991	0.103494674960482	2071.5	0.2563799999999996	0.2705448699692286	25	1.4124089658157675	
PA2318	PA2318	0.032952268608145	4058.0	0.638	0.0546447841425546	2876.0	0.4015400000000001	0.4404294996553554	25	0.5368850183401304	
PA1267	PA1267	0.0171551363138021	4056.5	0.637500000000001	0.290324400403067	651.5	0.1695200000000001	0.18963443340631272	25	2.4678007658941454	lhpB
PA2264	PA2264	0.0291686712352603	4056.5	0.637500000000001	0.10111522734435499	3714.0	0.3787199999999998	0.3170843434061881	25	0.8161235500312972	
PA1232	PA1232	0.0365235886396949	4055.0	0.6375	0.12378652637484301	3502.0	0.2894999999999996	0.1980123102233799	25	1.7574664908834086	
PA3556	PA3556	0.0181638262641901	4054.0	0.6370000000000029	0.0382401883835575	4803.0	0.5456199999999999	0.33005347672763574	25	0.2768642248704774	arnT
PA4861	PA4861	0.0159883606158764	4053.0	0.637	0.0972400438428895	3656.5	0.33508000000000004	0.20793797552796003	25	1.4519714315454744	
PA4351	PA4351	0.0172019103640983	4051.5	0.636000000000001	0.22255931163163603	2354.5	0.3259399999999997	0.33434137120613716	25	0.9273755110875429	olsA
PA1139	PA1139	0.0197204499598199	4051.5	0.636000000000001	0.433439018250385	50.5	0.10206000000000019	0.10178248048329994	25	5.245892981431196	
PA0142	PA0142	0.0229558315154341	4049.5	0.6350000000000021	0.0628091605420336	3965.5	0.3614799999999999	0.1977525537129675	25	1.3831426945667116	
PA2783	PA2783	0.0516403028799271	4049.5	0.6350000000000021	0.12387709056862499	3736.0	0.35251999999999994	0.2738189973930465	25	1.0316303933964213	mep72
PA3010	PA3010	0.0202782268414338	4048.0	0.635	0.0316811851754082	4415.5	0.40898000000000023	0.2317631010320668	25	0.9752199508614946	
PA4748	PA4748	0.01673387468183	4047.0	0.634500000000001	0.0935248719474429	4032.0	0.39996000000000054	0.2541310324747185	25	0.9229097199033847	tpiA
PA3855	PA3855	0.0162147029116415	4046.0	0.633999999999999	0.0784657926551904	2867.0	0.2394800000000001	0.1286627924718978	25	3.0663099441601886	
PA0067	PA0067	0.0191817312062632	4044.5	0.633499999999998	0.158766544933605	2131.0	0.2276799999999998	0.15120273917271865	25	2.6839460860324142	prlC
PA1179	PA1179	0.0294172901410944	4044.5	0.633499999999998	0.190341695074504	3693.5	0.38758	0.34560402076171914	25	0.7115657956119396	phoP
PA5457	PA5457	0.0418860061323495	4043.0	0.632500000000001	0.0406513651997712	3430.0	0.32846	0.2115947837258756	25	1.4368974255711786	
PA2299	PA2299	0.0180232140126841	4042.0	0.6324999999999991	0.0232120080871629	3485.5	0.45067999999999997	0.4415160406674559	25	0.4118083676532684	
PA1400	PA1400	0.0242867834540093	4041.0	0.632000000000001	0.198785775767988	1991.0	0.20711999999999972	0.13193695464122268	25	3.220325959132384	
PA1018	PA1018	0.0177608382779142	4040.0	0.631999999999999	0.0768731945910039	4142.5	0.35619999999999963	0.37339685099547015	25	0.7386243329709956	
PA4262	PA4262	0.0175946552620638	4039.0	0.6319999999999979	0.019377912472109	5177.0	0.5886399999999997	0.3434969225965984	25	0.12623111634371179	rplD
PA0734	PA0734	0.0179076945813361	4037.5	0.631500000000001	0.0421597307168218	4235.0	0.42710000000000037	0.37235461368611145	25	0.548939082495984	
PA0084	PA0084	0.0369373181993699	4037.5	0.631500000000001	0.0276767395169014	5047.0	0.7061999999999997	0.5539731303652431	25	-0.13484408521898508	tssC1
PA3035	PA3035	0.0267154409542637	4036.0	0.6315	0.0915536532089392	2698.0	0.3127599999999995	0.3268075414776513	25	0.975314090240471	
PA0166	PA0166	0.0326169815674221	4035.0	0.6310000000000021	0.18211230454871902	1530.0	0.17345999999999975	0.08850093219847968	25	5.169889046749073	
PA1615	PA1615	0.0377786791122599	4034.0	0.631000000000001	0.0954577307545339	4324.0	0.3332000000000002	0.18227440394452937	25	1.6338004325095954	
PA0683	PA0683	0.0462799430951923	4033.0	0.6304999999999991	0.44341285313558504	443.5	0.15583999999999995	0.1675356131294677	25	2.8331886643897777	hxcY
PA4513	PA4513	0.0347827044624758	4032.0	0.6299999999999979	0.35146068351841	638.0	0.16221999999999995	0.1570816587001802	25	2.977941561546939	
PA4865	PA4865	0.0202705635643953	4031.0	0.6295000000000021	0.0911329958961071	4404.5	0.5432400000000003	0.3956660818585961	25	0.21801211666869527	ureA
PA3628	PA3628	0.0188104805329219	4029.5	0.629	0.115097799053637	3438.0	0.2517000000000005	0.20428911294209154	25	1.846892350582335	
PA3708	PA3708	0.018411842511909002	4029.5	0.629	0.0667528005779528	3259.0	0.30387999999999993	0.1921193357438724	25	1.6922815121193218	wspA
PA2523	PA2523	0.0484339058140167	4028.0	0.6285	0.126762441354648	2705.0	0.26039999999999963	0.22903843381988656	25	1.6071538468930953	czcR
PA1021	PA1021	0.0431840198801248	4027.0	0.628000000000001	0.0845370611178933	2140.5	0.2978600000000002	0.32769204038751576	25	1.0074703053805951	
PA0295	PA0295	0.0212382051752375	4026.0	0.628	0.24587170042387801	1806.0	0.22453999999999968	0.20640796577005804	25	1.9546726236789793	
PA3725	PA3725	0.0314828554880395	4025.0	0.627500000000001	0.0786050180943945	2893.0	0.25315999999999983	0.1614131422778206	25	2.3191420148162143	recJ
PA4850	PA4850	0.0171279481749348	4024.0	0.6270000000000021	0.0365824327294776	4142.5	0.33721999999999946	0.19099335066959805	25	1.517225594420284	prmA
PA1023	PA1023	0.0275380554362445	4023.0	0.626999999999999	0.0473248987877091	3934.0	0.34478000000000014	0.2665162237088017	25	1.0589224028191067	
PA3150	PA3150	0.11197347572418302	4022.0	0.6265	0.07236779338357101	5101.0	0.5736999999999999	0.38022879625299283	25	0.13886375919005498	wbpG
PA0291	PA0291	0.0197037665303727	4020.5	0.626499999999998	0.0735758833754635	4364.5	0.42025999999999963	0.3609959060248009	25	0.5713084180678474	oprE
PA0229	PA0229	0.0781711936106109	4020.5	0.626499999999998	0.189840993528727	3272.0	0.2927999999999998	0.2090108151109248	25	1.5965681001861034	pcaT
PA0014	PA0014	0.0180232140126841	4019.0	0.625999999999999	0.382703566093597	530.0	0.1405200000000002	0.11489981868276972	25	4.225246006178432	
PA2709	PA2709	0.033749794507357	4018.0	0.6255000000000009	0.123752278470655	3425.5	0.27654	0.2180269440535585	25	1.6005361241694909	cysK
PA3089	PA3089	0.0214673356660296	4017.0	0.6250000000000021	0.0495715791669252	4499.5	0.36384000000000016	0.17845860397675808	25	1.4634206150912996	
PA3805	PA3805	0.0307610973493918	4015.5	0.624999999999999	0.264249231643003	3066.0	0.2868600000000001	0.22651087722226487	25	1.4928201424437442	pilF
PA4037	PA4037	0.0296472979397086	4015.5	0.624999999999999	0.10042339929304499	4435.0	0.3662800000000002	0.2241495538697318	25	1.1542293773663195	
PA1509	PA1509	0.0288073147261003	4014.0	0.6249999999999979	0.076391182531026	4419.0	0.42206000000000016	0.22164556541168742	25	0.915605956848513	tplEi
PA3217	PA3217	0.0252551029486586	4013.0	0.624000000000001	0.168937364332299	1591.0	0.2326199999999998	0.20634766778425198	25	1.8967018343488662	cyaB
PA0163	PA0163	0.0235533499882827	4011.5	0.624	0.153014285291413	2546.0	0.21234000000000028	0.15099660040323232	25	2.7262865448670555	
PA5281	PA5281	0.0194964126720754	4011.5	0.624	0.165567452468618	1454.0	0.22667999999999988	0.18190536000898916	25	2.184212713580105	
PA1766	PA1766	0.092532973577324	4010.0	0.623999999999999	0.199367992730149	2405.5	0.2606000000000001	0.2212342273097298	25	1.642602975222436	
PA0123	PA0123	0.0584795751311933	4008.5	0.6239999999999979	0.265393606146481	1581.5	0.30673999999999996	0.32846616771493137	25	0.9658833425893073	
PA2263	PA2263	0.0261314271395518	4008.5	0.6239999999999979	0.0605608746092338	3787.0	0.37166000000000027	0.322517690729258	25	0.7824066935039169	
PA4983	PA4983	0.0180495981024065	4007.0	0.6230000000000021	0.0308735018957369	4305.0	0.37814	0.2092529629419851	25	1.170162642179117	
PA4454	PA4454	0.0298277123516756	4005.0	0.622999999999999	0.165881609126887	3310.0	0.2696599999999996	0.2010306112677041	25	1.7576427677945583	
PA0501	PA0501	0.0352338241972745	4005.0	0.622999999999999	0.0868722437597764	3102.5	0.35637999999999953	0.2958119926574984	25	0.9013157228845063	bioF
PA1829	PA1829	0.0340693253821911	4005.0	0.622999999999999	0.2884758362098	254.0	0.18721999999999997	0.2444481915116849	25	1.782709036647417	
PA2760	PA2760	0.0177608382779142	4002.5	0.6229999999999979	0.0862439958334361	3772.0	0.46209999999999973	0.45106623682115704	25	0.35671036062003747	oprQ
PA0732	PA0732	0.0372867385600129	4002.5	0.6229999999999979	0.0754829041205679	3523.5	0.27894000000000063	0.18039980598659175	25	1.9072082595563855	
PA3162	PA3162	0.0176258017954007	4001.0	0.622500000000002	0.0384875958789053	4201.5	0.41539999999999977	0.2818779656163279	25	0.734715108175188	rpsA
PA0685	PA0685	0.0514689458278461	4000.0	0.6225	0.274899246681952	3726.0	0.32754000000000005	0.20877694037736402	25	1.412799706073191	hxcQ
PA5153	PA5153	0.0477277810359506	3999.0	0.6220000000000021	0.0372895221847195	4727.0	0.7589200000000003	0.7786916869553271	25	-0.17583339117867472	
PA3546	PA3546	0.0327013556073033	3998.0	0.6215000000000009	0.0492169065588477	4082.5	0.43859999999999993	0.34569088431718864	25	0.5290854005631839	algX
PA4087	PA4087	0.0272391463893264	3997.0	0.6214999999999979	0.12883443419190302	3119.5	0.28722000000000025	0.17251975007710424	25	1.9376332266340401	
PA1664	PA1664	0.0424947168180532	3996.0	0.621	0.0382401883835575	4710.0	0.5904400000000001	0.48902997777914037	25	0.06249105655809443	orfX
PA1144	PA1144	0.0199129205333678	3995.0	0.620999999999999	0.145483559915257	2921.5	0.21393999999999955	0.10498544740423164	25	3.8772992835156703	
PA4541	PA4541	0.0177003994960249	3994.0	0.6209999999999971	0.239640092825286	1089.5	0.21025999999999972	0.1532840582056726	25	2.6796002455054855	lepA
PA3758	PA3758	0.018837540565131	3993.0	0.620499999999999	0.123469973453182	2299.0	0.2427399999999998	0.17140838904013186	25	2.2038594616950413	
PA1860	PA1860	0.0394887831684492	3992.0	0.6195000000000029	0.0179092979623867	4759.0	0.5296800000000006	0.23960722547536004	25	0.37486348678261777	
PA0793	PA0793	0.0212382051752375	3991.0	0.619500000000002	0.0478855656237195	3496.5	0.43658000000000025	0.38741777837368274	25	0.4721517963575921	
PA0829	PA0829	0.0180430949572925	3990.0	0.619499999999999	0.12438804511121199	2710.0	0.22141999999999978	0.14562764160694233	25	2.733546980554975	
PA1808	PA1808	0.0718881997397234	3989.0	0.618999999999999	0.20258066651079	2578.0	0.27459999999999996	0.21635570634181708	25	1.5918230483640987	nppC
PA2076	PA2076	0.0352231768012093	3988.0	0.618499999999999	0.215935258858653	1948.5	0.21089999999999998	0.19138083759875257	25	2.1297848055956874	
PA3514	PA3514	0.0282572066929179	3987.0	0.617999999999999	0.0907737391124143	3503.0	0.32887999999999984	0.25117110204002335	25	1.1510878347538913	
PA4304	PA4304	0.0344765817519334	3986.0	0.617500000000002	0.0198041326899831	5122.0	0.6263199999999999	0.3803093828275431	25	-0.02319164448276941	rcpA
PA0399	PA0399	0.0518829182269128	3985.0	0.617000000000001	0.0471444192518537	4322.0	0.40466000000000013	0.21576027013022292	25	0.9841478223578524	
PA3903	PA3903	0.0184872571354073	3984.0	0.6169999999999971	0.0627769588953481	2985.5	0.3049599999999997	0.28035624361396577	25	1.113012487175632	prfC
PA0267	PA0267	0.0561103268395724	3983.0	0.6165000000000009	0.295796345294065	560.5	0.14824000000000043	0.1248600149500762	25	3.7502798649129483	
PA0185	PA0185	0.0271868749525382	3982.0	0.6164999999999979	0.18813568719970497	1584.0	0.2395999999999999	0.3343321701541747	25	1.1273219679284632	
PA0062	PA0062	0.018688546851768004	3981.0	0.616	0.0391752919975005	4747.5	0.44185999999999986	0.3181462425782628	25	0.5473583424678112	
PA1453	PA1453	0.028062470213343	3980.0	0.6159999999999979	0.24169521532192997	2470.5	0.2554599999999998	0.2436150019326941	25	1.4799581189158786	flhF
PA3887	PA3887	0.0224951850890034	3979.0	0.615499999999999	0.0136860330691861	4626.0	0.6467199999999999	0.43101899803450267	25	-0.07243300212372929	nhaP
PA1969	PA1969	0.0887569821871553	3978.0	0.615000000000001	0.32524438266898104	3387.0	0.2827799999999999	0.22289492479641604	25	1.490478082008545	
PA2656	PA2656	0.0255762887849102	3977.0	0.614	0.3609352902034961	342.5	0.16675999999999952	0.1569809648757875	25	2.8490078421538745	carS
PA1845	PA1845	0.0378604082957895	3976.0	0.6139999999999979	0.0466391957181717	4350.0	0.39009999999999984	0.25869206275673257	25	0.8655078072903531	tsi1
PA1508	PA1508	0.0254593382348634	3975.0	0.6135000000000009	0.127643869007364	3278.0	0.25473999999999974	0.14314467623119373	25	2.506275534973903	
PA1997	PA1997	0.018349438268648998	3974.0	0.613	0.13774838638599	2121.0	0.19996000000000025	0.10438749126851062	25	3.9567959243081914	
PA1037	PA1037	0.0527469857685565	3972.5	0.6125000000000009	0.158957273526157	3198.0	0.26232000000000044	0.23188951571815408	25	1.510115707109503	
PA1251	PA1251	0.0516403028799271	3972.5	0.6125000000000009	0.292231483635221	3744.0	0.3294600000000002	0.2429812201247935	25	1.1648636872209026	
PA0982	PA0982	0.0307298120272297	3970.5	0.612499999999999	0.026002008683427003	4900.5	0.5190800000000003	0.26839044475042906	25	0.34807498488579997	
PA3712	PA3712	0.0250299308204777	3970.5	0.612499999999999	0.0499646535260751	3480.0	0.28161999999999987	0.18108206472941102	25	1.8272378354776857	
PA5133	PA5133	0.0347827044624758	3969.0	0.6120000000000021	0.18511775863691798	1471.5	0.2251800000000002	0.1808903258883675	25	2.1384228155944576	
PA0208	PA0208	0.0309676473800091	3968.0	0.612	0.14913582251667998	2747.5	0.3473999999999997	0.3848151883263791	25	0.6876027974643794	mdcA
PA0064	PA0064	0.0281002006403221	3966.0	0.6119999999999979	0.140468801223887	1112.0	0.2030799999999999	0.19726313222022346	25	2.0729671854925327	
PA5367	PA5367	0.0243019913431497	3966.0	0.6119999999999979	0.171703315321567	3705.0	0.26749999999999946	0.19226430375917417	25	1.7918042676892907	pstA
PA2983	PA2983	0.0418189089485151	3966.0	0.6119999999999979	0.157994017637451	2111.5	0.2197200000000002	0.16150110164742906	25	2.428961759384026	
PA3544	PA3544	0.0408219165074867	3964.0	0.611500000000004	0.0778199929647103	4300.0	0.40766000000000013	0.30178247270730124	25	0.6754534091107016	algE
PA5325	PA5325	0.0620539922606714	3962.5	0.611499999999999	0.25569619505038	3282.5	0.2789200000000001	0.20597798628332428	25	1.6146385640576786	sphA
PA3635	PA3635	0.0201227381933103	3962.5	0.611499999999999	0.161725930139314	3380.0	0.2673800000000002	0.21913828776977	25	1.5703326128090247	eno
PA4258	PA4258	0.0186276537257409	3961.0	0.6110000000000021	0.0162922464636777	5214.0	0.5869	0.2910939138262194	25	0.08279115039962538	rplV
PA1579	PA1579	0.02777886410371	3960.0	0.6105	0.244471789141642	2693.5	0.2576000000000006	0.19082600058692276	25	1.849328702140098	
PA4948	PA4948	0.025341573729001	3959.0	0.610000000000001	0.30116841058797805	1083.0	0.19402	0.19417552626425336	25	2.1422885159785485	
PA3551	PA3551	0.0296648597012353	3958.0	0.61	0.17722367677559397	3176.0	0.2712399999999999	0.2735134868703916	25	1.2385495277625065	algA
PA3503	PA3503	0.0199508750718387	3956.5	0.609999999999999	0.0977603053996648	2487.5	0.23090000000000022	0.17356602970243537	25	2.184183164470227	
PA3606	PA3606	0.0209144170866035	3956.5	0.609999999999999	0.111442563926483	2354.5	0.21379999999999924	0.16457622347512219	25	2.407395136636432	
PA1617	PA1617	0.0188104805329219	3955.0	0.6099999999999979	0.0188579339704027	4632.0	0.4981000000000004	0.3567219096626019	25	0.3136897313255466	
PA2327	PA2327	0.0269200332608655	3954.0	0.6095	0.12077392509610001	4142.5	0.41929999999999995	0.44157150704425374	25	0.4307343136180625	
PA1978	PA1978	0.0284275822061851	3953.0	0.609499999999999	0.0685774614977509	4262.5	0.44601999999999953	0.3255452311123603	25	0.5021729221509476	erbR
PA0983	PA0983	0.0245698481337273	3952.0	0.609	0.0214093722417378	5043.0	0.5959199999999999	0.3429822237862092	25	0.038136087216441975	
PA2625	PA2625	0.0356427644073116	3951.0	0.6085	0.139840443410121	2107.0	0.2163799999999996	0.14606550185904038	25	2.6845490208797793	
PA3535	PA3535	0.0279724736217367	3950.0	0.6084999999999979	0.19831666816150698	2121.0	0.20995999999999987	0.14726414193550313	25	2.706293567204877	
PA3137	PA3137	0.0271757524377418	3949.0	0.607	0.127045493119607	3059.5	0.25481999999999977	0.1538150187725501	25	2.2896333713730326	
PA2464	PA2464	0.05362803063690799	3948.0	0.6065	0.22725996019900602	1471.5	0.31884000000000046	0.4487681686201312	25	0.6409991173939414	
PA0542	PA0542	0.0272391463893264	3946.5	0.606499999999999	0.208224192205563	1052.0	0.24992000000000011	0.260767564125602	25	1.3674246687684195	
PA5211	PA5211	0.0247127897654842	3946.5	0.606499999999999	0.35078263289535	2189.0	0.18779999999999994	0.18786303743241622	25	2.2287513590885406	
PA3169	PA3169	0.0224951850890034	3944.5	0.606	0.116353991576485	2881.5	0.25616000000000005	0.16025882191005852	25	2.182968749117221	
PA0727	PA0727	0.0623489228234867	3944.5	0.606	0.23010368455759697	3154.0	0.31701999999999975	0.2821251746418008	25	1.0242971063000763	
PA5081	PA5081	0.0196589048340021	3943.0	0.605999999999999	0.33375466015777694	606.0	0.1608199999999998	0.14573591126875124	25	3.054703512156615	
PA3589	PA3589	0.0389342324970746	3942.0	0.6059999999999979	0.13156480355893302	2876.0	0.24056	0.11920713065920166	25	3.06558842561814	
PA4044	PA4044	0.0326439465486077	3941.0	0.605999999999996	0.21412503678632896	2711.0	0.2877199999999993	0.25325012668637836	25	1.2567812074350921	dxs
