	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA4449	PA4449	0.258825180007999	4494.0	0.39186440685000107	0.39186440685000107	0.9124824068241909	3599.0	64.85219899062726	0.0	0.15631999999999976	0.12462818702043306	25	1.8899769986334094	hisG
PA2899	PA2899	0.258825180007999	4493.0	0.391864217949999	0.391864217949999	0.761177911583078	3670.5	66.14095169430426	0.0	0.12923999999999994	0.07568191659835215	25	3.47010527420651	
PA2781	PA2781	0.262522639915576	4492.0	0.3918372788	0.3918372788	0.8662689545355259	2817.0	50.75702956020187	0.0	0.13006000000000006	0.11905052498834283	25	2.1988754675851503	
PA3534	PA3534	0.28281113006422604	4491.0	0.3917661312	-0.3917661312	0.8951075304016409	1041.0	18.745493871665463	0.0	0.07969999999999948	0.06537519917114346	25	4.773463563499875	
PA0694	PA0694	0.38462771935302104	4490.0	0.39165161889999894	-0.39165161889999894	0.8278194797107671	4465.0	80.46142754145639	0.0	0.15603999999999998	0.09103123548174774	25	2.588250259958741	exbD2
PA2354	PA2354	0.286122149077325	4489.0	0.39133869015	-0.39133869015	0.8950492579008491	3604.5	64.95133381398702	0.0	0.1210000000000004	0.0618137322930754	25	4.373440659888514	
PA1365	PA1365	0.349766075343754	4488.0	0.391307047699998	-0.391307047699998	0.8879174548141929	3261.0	58.759913482335975	0.0	0.12939999999999968	0.10622872335986486	25	2.4655012261867357	
PA2370	PA2370	0.320479998255618	4487.0	0.39124209279999894	0.39124209279999894	0.6518965914874381	4710.5	84.88644556596972	0.0	0.2245799999999998	0.18232632603841578	25	0.9140868267420897	hsiH3
PA4482	PA4482	0.332487473163117	4486.0	0.391192839600002	0.391192839600002	0.8785509146590509	3608.5	65.02343186733958	0.0	0.15856000000000006	0.13924276761589188	25	1.6706996247139474	gatC
PA1260	PA1260	0.35013415922613694	4485.0	0.390841868399996	-0.390841868399996	0.9227041031611751	349.5	6.281542898341745	0.0	0.11627999999999929	0.15609019027472554	25	1.758995026636561	lhpP
PA1285	PA1285	0.28911351529518897	4484.0	0.39037728390000104	0.39037728390000104	0.8153213962848241	3261.0	58.759913482335975	0.0	0.13850000000000018	0.1039765598584606	25	2.4224429452452743	
PA3844	PA3844	0.330901740962301	4483.0	0.39033020515	0.39033020515	0.7405308237184242	5020.0	90.465032444124	0.0	0.1805399999999996	0.09680208761522978	25	2.1672074468463665	
PA3857	PA3857	0.262522639915576	4482.0	0.38997038000000106	0.38997038000000106	0.7070325713657941	4555.5	82.09264599855804	0.0	0.19095999999999996	0.1450687279648279	25	1.3718351487044915	pcs
PA4114	PA4114	0.283855232721171	4481.0	0.38992829395000206	0.38992829395000206	0.916019650445458	812.0	14.617880317231434	0.0	0.07672000000000007	0.0588969934150577	25	5.3178995359366965	
PA3159	PA3159	0.362618943464129	4480.0	0.38985766935000005	0.38985766935000005	0.748267043855889	5029.5	90.63626532083634	0.0	0.2791799999999998	0.20554530522490677	25	0.5384587559851937	wbpA
PA2085	PA2085	0.31585076375020193	4479.0	0.38970008739999895	-0.38970008739999895	0.8766387604194251	4308.0	77.63157894736842	0.0	0.1327800000000001	0.07002426365196583	25	3.6690151956033623	
PA3004	PA3004	0.48613059894441707	4478.0	0.389646495349999	0.389646495349999	0.9196171766733521	1050.0	18.907714491708724	0.0	0.07826000000000062	0.09326230035049873	25	3.3388249504863645	
PA3245	PA3245	0.291260722461925	4477.0	0.389531371	0.389531371	0.7035150519811652	4694.5	84.59805335255949	0.0	0.20703999999999984	0.1594112814912007	25	1.144783288189509	minE
PA1869	PA1869	0.342876587647749	4476.0	0.38899843710000104	-0.38899843710000104	0.848714877545147	5201.0	93.72746935832733	0.0	0.2271200000000001	0.15894124176353103	25	1.018479755813408	
PA3918	PA3918	0.326115506862352	4475.0	0.3889776777499989	-0.3889776777499989	0.904673583480846	753.0	13.55443403028118	0.0	0.09410000000000052	0.08870092539915612	25	3.3244036228826515	moaC
PA3081	PA3081	0.481488630427481	4474.0	0.38875202640000106	-0.38875202640000106	0.8258677870213219	4654.5	83.87707281903388	0.0	0.15364000000000053	0.1063011171154845	25	2.211754991667464	
PA5261	PA5261	0.451197490523767	4473.0	0.38873211305000105	0.38873211305000105	0.599742763223557	5305.5	95.61103100216295	0.0	0.29354000000000036	0.18028628391163498	25	0.5280052979330246	algR
PA0781	PA0781	0.332487473163117	4472.0	0.388675022300001	-0.388675022300001	0.87014879027087	4072.0	73.37779379956741	0.0	0.18009999999999998	0.16704721139047266	25	1.248599246667202	
PA1838	PA1838	0.320479998255618	4471.0	0.38827733215000204	-0.38827733215000204	0.8935527905518991	3802.5	68.52018745493872	0.0	0.16790000000000038	0.17211351631989877	25	1.280418510190666	cysI
PA3145	PA3145	0.291260722461925	4470.0	0.38820949195000104	0.38820949195000104	0.8584587892669742	2941.0	52.99206921413121	0.0	0.13668000000000002	0.1485669658212525	25	1.6930378200805911	wbpL
PA3123	PA3123	0.33239173575479397	4469.0	0.388127936250001	0.388127936250001	0.6747198858969801	5039.0	90.80749819754867	0.0	0.26228	0.15497957392293152	25	0.8120291794877619	
PA3221	PA3221	0.44439613618606894	4468.0	0.387675096250001	-0.387675096250001	0.8584255704012959	2548.0	45.908435472242246	0.0	0.1409	0.1615615852649796	25	1.5274367099410509	csaA
PA4781	PA4781	0.34349149841452004	4467.0	0.387599642300001	0.387599642300001	0.608263456336214	4238.5	76.3788752703677	0.0	0.17843999999999977	0.1310911197094096	25	1.5955286884698716	
PA5120	PA5120	0.5368974721935089	4466.0	0.38744302305	-0.38744302305	0.7250565150073901	3927.0	70.76423936553714	0.0	0.14034000000000063	0.10343755362536415	25	2.3889101625988833	
PA1005	PA1005	0.326115506862352	4465.0	0.387163647300001	0.387163647300001	0.8672954707659781	3544.0	63.86085075702955	0.0	0.12643999999999977	0.07602704014581456	25	3.4293541718834706	
PA2711	PA2711	0.291260722461925	4464.0	0.387077106999999	-0.387077106999999	0.9144788087321679	1506.5	27.135904830569572	0.0	0.08907999999999988	0.07233064703153176	25	4.119928677951553	
PA0638	PA0638	0.300982953959057	4463.0	0.387065255949997	-0.387065255949997	0.483122708950219	5402.0	97.35039653929344	0.0	0.46699999999999997	0.41154892884483774	25	-0.19422901737192946	
PA4868	PA4868	0.36380040869490504	4462.0	0.387061523050001	-0.387061523050001	0.8605595143273801	3979.5	71.71052631578948	0.0	0.14125999999999986	0.11032113351484422	25	2.228054727310497	ureC
PA5039	PA5039	0.26730372799642	4461.0	0.38697862119999893	0.38697862119999893	0.7274697596513209	4969.0	89.54578226387888	0.0	0.19520000000000046	0.10102887376059039	25	1.8982555586481058	aroK
PA1603	PA1603	0.326115506862352	4460.0	0.38648328649999997	0.38648328649999997	0.7723382978139509	2854.0	51.42393655371305	0.0	0.11139999999999986	0.07316434126904574	25	3.7597999480162336	
PA2274	PA2274	0.452088861107413	4459.0	0.386270049099999	-0.386270049099999	0.7607590197030799	3171.0	57.13770728190338	0.0	0.14237999999999984	0.12742058637964815	25	1.9140553032249563	
PA3508	PA3508	0.283855232721171	4458.0	0.38621139555000106	-0.38621139555000106	0.7647496400364789	2582.0	46.521268925739	0.0	0.12282000000000039	0.11125364038987666	25	2.367485635768621	
PA2831	PA2831	0.542419109896262	4457.0	0.38601829275	0.38601829275	0.9090454033747422	1260.0	22.692862292718093	0.0	0.09881999999999992	0.09266425506454318	25	3.0993428107737837	
PA0600	PA0600	0.404916300294616	4456.0	0.385974994000002	0.385974994000002	0.9124824068241909	1070.5	19.27721701514059	0.0	0.08564000000000022	0.054767409712954976	25	5.483826888547533	agtS
PA2513	PA2513	0.36457905772635496	4455.0	0.38592662229999797	0.38592662229999797	0.8763142573938991	3869.5	69.72782984859408	0.0	0.19750000000000043	0.210312069712289	25	0.8959382243623432	antB
PA0641	PA0641	0.335089882069953	4454.0	0.38567471425	-0.38567471425	0.5790470914067021	5424.0	97.74693583273252	0.0	0.4146399999999996	0.3091775218220109	25	-0.09368496642092411	
PA5152	PA5152	0.26730372799642	4453.0	0.38559940335000104	-0.38559940335000104	0.88104226434012	1851.0	33.34534967555876	0.0	0.12831999999999968	0.13366631961717163	25	1.9247885636925217	
PA0247	PA0247	0.37156620499309206	4452.0	0.385580120700002	-0.385580120700002	0.8505790676731031	3150.5	56.76820475847152	0.0	0.12278000000000022	0.0768339768591993	25	3.4203633788420373	pobA
PA3317	PA3317	0.26730372799642	4451.0	0.3855749425999989	-0.3855749425999989	0.9141221602291091	511.5	9.201514059120402	0.0	0.07124000000000022	0.06607289535051424	25	4.757396220227124	
PA5275	PA5275	0.26730372799642	4450.0	0.38554543055	0.38554543055	0.7202363673831491	4862.0	87.61715933669791	0.0	0.15465999999999971	0.08813504316294024	25	2.6196779653599234	
PA5113	PA5113	0.34129029133446903	4449.0	0.385265531050002	-0.385265531050002	0.6771962006216501	4895.0	88.21196827685652	0.0	0.21033999999999978	0.14979970794364092	25	1.1677294532230622	
PA1672	PA1672	0.327236969444643	4448.0	0.385248437750001	0.385248437750001	0.78324960870088	3657.5	65.90663302090844	0.0	0.10148000000000035	0.05401185826587772	25	5.253817344204816	
PA4914	PA4914	0.404916300294616	4447.0	0.38448867979999996	0.38448867979999996	0.9345843767902671	177.5	3.181326604181687	0.0	0.06541999999999967	0.06826536457091557	25	4.673946763567705	amaR
PA0562	PA0562	0.278757937571175	4446.0	0.384389425800002	-0.384389425800002	0.926594652248889	284.5	5.109949531362653	0.0	0.060879999999999566	0.0646829253615924	25	5.001465595309899	
PA5474	PA5474	0.28281113006422604	4445.0	0.3843809567	0.3843809567	0.9351255875918231	770.5	13.869863013698629	0.0	0.061880000000000164	0.053978444771964146	25	5.974624835199097	
PA4308	PA4308	0.525091182641955	4444.0	0.384159088950001	-0.384159088950001	0.8769800358688999	1967.0	35.43619322278298	0.0	0.10923999999999989	0.09881085888369474	25	2.782276078316397	
PA5330	PA5330	0.35175345513899997	4443.0	0.3838614144	0.3838614144	0.9124824068241909	2123.0	38.248017303532805	0.0	0.09961999999999988	0.06969939621928811	25	4.078104400011161	
PA2805	PA2805	0.26730372799642	4442.0	0.38379676484999703	0.38379676484999703	0.654291973183301	5434.5	97.93619322278299	0.0	0.3191599999999995	0.20282421165465753	25	0.31868367352539023	
PA3825	PA3825	0.473322010556925	4441.0	0.38350085750000107	0.38350085750000107	0.900581087952553	314.5	5.6506849315068495	0.0	0.07864000000000013	0.06785055882845273	25	4.49312227878305	
PA4917	PA4917	0.26850903208713395	4440.0	0.383490221749998	0.383490221749998	0.8650444111580459	2133.0	38.4282624369142	0.0	0.13919999999999974	0.13630182500612412	25	1.7922740340345562	nadD2
PA0733	PA0733	0.301038215622379	4439.0	0.383438316949997	-0.383438316949997	0.9056362912724509	1271.0	22.891131939437635	0.0	0.09284000000000009	0.09526057684057986	25	3.0505622219390713	
PA2947	PA2947	0.310466986825442	4438.0	0.38333075725000004	-0.38333075725000004	0.886915901318727	1902.0	34.264599855803894	0.0	0.12180000000000021	0.09896379809472437	25	2.6426911889504545	cobE
PA0180	PA0180	0.286521693457989	4437.0	0.38324003385000294	0.38324003385000294	0.774850214413836	5048.0	90.96971881759193	0.0	0.1846800000000001	0.12850979858879805	25	1.5450964520250283	cttP
PA4276	PA4276	0.26730372799642	4436.0	0.382998809649997	0.382998809649997	0.8580921196557909	4562.5	82.21881759192502	0.0	0.16987999999999942	0.11646845781870196	25	1.8298414321046839	secE
PA5369	PA5369	0.40773084824070605	4435.0	0.38296531240000004	-0.38296531240000004	0.815974619408726	4243.5	76.4689978370584	0.0	0.1780799999999997	0.13046357090518879	25	1.5704407826526205	pstS
PA0815	PA0815	0.26730372799642	4434.0	0.38252292905	0.38252292905	0.8898203231512909	1348.0	24.279019466474402	0.0	0.0893999999999996	0.08432143361368244	25	3.4762564687044972	
PA2651	PA2651	0.35013415922613694	4433.0	0.382507965	0.382507965	0.8985587416004591	2214.0	39.88824801730353	0.0	0.12726	0.16678298774155587	25	1.5304196696339798	
PA1244	PA1244	0.307922861250847	4432.0	0.38198564264999896	0.38198564264999896	0.770192781356557	5312.5	95.73720259552992	0.0	0.32463999999999993	0.27125247771525796	25	0.21141057634945	
PA2625	PA2625	0.36026863509203	4431.0	0.381551858649998	0.381551858649998	0.832222635314278	1594.5	28.72206200432588	0.0	0.10407999999999996	0.08799558227547573	25	3.1532476003324224	
PA5439	PA5439	0.271258456165727	4430.0	0.381462229649999	0.381462229649999	0.9420796256503159	112.0	2.0007209805335253	0.0	0.05868000000000022	0.05592086670763694	25	5.7721249446571505	
PA2171	PA2171	0.291260722461925	4429.0	0.381366949800003	0.381366949800003	0.837397041293789	4787.0	86.26532083633742	0.0	0.2176800000000004	0.19395198503753505	25	0.8439560428748625	
PA0468	PA0468	0.28020312515425	4428.0	0.381164677499998	0.381164677499998	0.8953267996969541	804.0	14.473684210526315	0.0	0.09598000000000044	0.11476474850754487	25	2.484950136768251	
PA3530	PA3530	0.43177813425298706	4427.0	0.3810861504	-0.3810861504	0.848714877545147	5269.0	94.95313626532084	0.0	0.3736999999999998	0.4098073226123058	25	0.018023471012956437	bfd
PA0384	PA0384	0.48705800867605603	4426.0	0.38091214944999896	0.38091214944999896	0.7539173130441579	5332.5	96.09769286229272	0.0	0.28840000000000016	0.13688491212206944	25	0.6758389074136931	
PA4083	PA4083	0.5563162772669681	4425.0	0.38089306204999795	-0.38089306204999795	0.8706070498057629	4319.0	77.82984859408796	0.0	0.15008000000000002	0.12473870022303966	25	1.8503725117969922	cupB4
PA3641	PA3641	0.33586669774938005	4424.0	0.38085704065	0.38085704065	0.8941918014531891	3932.0	70.85436193222783	0.0	0.16071999999999995	0.16135352490726657	25	1.3643150391447454	
PA2596	PA2596	0.348272646143336	4423.0	0.38076762180000107	-0.38076762180000107	0.879611690101486	2585.5	46.58435472242249	0.0	0.0814400000000001	0.05913725560084814	25	5.061574446747035	
PA1621	PA1621	0.35175345513899997	4422.0	0.38071568775000103	-0.38071568775000103	0.93075243806824	782.5	14.086157173756307	0.0	0.06935999999999994	0.08294294223541067	25	3.7538539067773105	
PA2460	PA2460	0.502354008148213	4421.0	0.38057207235	0.38057207235	0.8525692096608171	4700.0	84.69718817591925	0.0	0.16507999999999995	0.11245699918931962	25	1.9162175222835396	
PA4560	PA4560	0.473322010556925	4420.0	0.38019112009999895	0.38019112009999895	0.936791679240557	916.0	16.49242970439798	0.0	0.0825800000000001	0.08252684916639813	25	3.606233887591277	ileS
PA0322	PA0322	0.47871745037464397	4419.0	0.380139768449998	-0.380139768449998	0.929160052524879	1208.0	21.75558759913482	0.0	0.06633999999999943	0.04510144121865712	25	6.957643923808559	
PA4784	PA4784	0.5349478591511739	4418.0	0.380121375749999	0.380121375749999	0.93075243806824	1080.0	19.448449891852917	0.0	0.09141999999999957	0.07780192264119544	25	3.7107228966747225	
PA0861	PA0861	0.33825473297260605	4417.0	0.38008289310000204	0.38008289310000204	0.8706070498057629	1605.5	28.92033165104542	0.0	0.09109999999999982	0.05772095229059663	25	5.006551029253908	rbdA
PA5383	PA5383	0.30133804469615305	4416.0	0.379967501300003	-0.379967501300003	0.802414050682214	3240.0	58.38139870223504	0.0	0.12647999999999995	0.11584584584697087	25	2.1881449390498906	
PA1933	PA1933	0.29436756918524704	4415.0	0.379838161549998	-0.379838161549998	0.8953267996969541	1708.5	30.776856524873825	0.0	0.08980000000000002	0.05950980311399665	25	4.873787953799854	
PA4986	PA4986	0.40382924595008796	4414.0	0.37982266819999894	-0.37982266819999894	0.868437291202739	2932.0	52.829848594087956	0.0	0.12341999999999993	0.12370956241670775	25	2.072618019101248	
PA2793	PA2793	0.391897311575414	4413.0	0.37923544465000203	-0.37923544465000203	0.8919599757265091	3037.5	54.73143475126171	0.0	0.1284400000000001	0.13525603190492647	25	1.8542274316186496	
PA3721	PA3721	0.291260722461925	4412.0	0.379211011050002	0.379211011050002	0.827075383551275	2720.5	49.017664023071376	0.0	0.0993400000000006	0.05999231200745637	25	4.6651146069385785	nalC
PA3865	PA3865	0.38580748608220505	4411.0	0.37904884159999996	-0.37904884159999996	0.907926837587976	238.0	4.271809661139149	0.0	0.07417999999999975	0.09338527721220272	25	3.264634969249337	
PA5321	PA5321	0.301038215622379	4410.0	0.37883061160000203	0.37883061160000203	0.8258677870213219	3768.0	67.89834174477289	0.0	0.13158000000000056	0.09692078810382525	25	2.551058616394423	dut
PA0034	PA0034	0.6180848425745711	4409.0	0.37861514630000204	-0.37861514630000204	0.9262879121259742	2400.0	43.24080749819755	0.0	0.10076000000000011	0.07972571730627498	25	3.485138242564708	
PA1181	PA1181	0.310242672957166	4408.0	0.37812562895	-0.37812562895	0.868437291202739	1955.5	35.22891131939437	0.0	0.1143	0.09671532539709873	25	2.727857533092829	
PA4802	PA4802	0.34905990556699606	4407.0	0.3778160635	-0.3778160635	0.8651085738593471	1000.0	18.00648882480173	0.0	0.10669999999999985	0.09660281655659224	25	2.8065026793620858	
PA3703	PA3703	0.28281113006422604	4406.0	0.37777448179999895	0.37777448179999895	0.9230574341808921	1976.0	35.59841384282624	0.0	0.0776999999999996	0.04714627061956609	25	6.364755427239794	wspF
PA1719	PA1719	0.391897311575414	4405.0	0.377705756	0.377705756	0.8525692096608171	4184.0	75.39653929343908	0.0	0.15924000000000002	0.12307087388980356	25	1.7751215140928638	pscF
PA0044	PA0044	0.383631894894584	4404.0	0.37763354365000107	0.37763354365000107	0.8769800358688999	3718.5	67.00612833453496	0.0	0.21663999999999983	0.21629385489806835	25	0.7443278669468987	exoT
PA1668	PA1668	0.313322298838817	4403.0	0.3775567794	-0.3775567794	0.604978720469768	5409.0	97.47656813266042	0.0	0.2844600000000001	0.1163177150451866	25	0.800366301589006	dotU2
PA3396	PA3396	0.275257445459764	4402.0	0.3774882	-0.3774882	0.790123187724227	5260.5	94.79992790194665	0.0	0.20092000000000051	0.11145165992483048	25	1.5842581449131166	nosL
PA1420	PA1420	0.36111679977640704	4401.0	0.3773870221999989	-0.3773870221999989	0.76196221870053	3216.0	57.94881038211968	0.0	0.14520000000000038	0.13211642592804237	25	1.7574425024671794	
PA3016	PA3016	0.30307916124823103	4400.0	0.37737292750000107	-0.37737292750000107	0.935294371519452	545.5	9.814347512617157	0.0	0.05425999999999998	0.040584561925277575	25	7.961473825808486	
PA3176	PA3176	0.307935548089995	4399.0	0.3769813211	-0.3769813211	0.83719557662202	3317.0	59.769286229271806	0.0	0.11813999999999998	0.06049905646647144	25	4.27843566855377	gltS
PA0628	PA0628	0.34597475981676695	4398.0	0.37682927075000006	-0.37682927075000006	0.5790470914067021	5440.5	98.04434030281182	0.0	0.4247199999999998	0.33988049615514376	25	-0.1409046114494881	
PA0974	PA0974	0.380879350898199	4397.0	0.37671186889999797	0.37671186889999797	0.9124824068241909	3091.5	55.70475847152127	0.0	0.13112000000000015	0.1183000493096549	25	2.076008170183866	
