	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
trpE	trpE	0.0223627681750153	3935.0	0.702666666666666	0.0037456984982760897	3093.0	-0.24261333333333274	0.31513794275358653	25	2.9995753343453617
dguA	dguA	0.0431549510440134	3934.0	0.702333333333334	0.0511159468537325	364.5	0.06405333333333355	0.19245790015827713	25	3.316465572341171
PA4948	PA4948	0.0298957942413944	3933.0	0.7020000000000021	0.0031212515571279803	2311.0	0.21857333333333412	0.1863473091558597	25	2.5942240263975744
PA5290	PA5290	0.0138196794784229	3931.0	0.7016666666666679	0.0513529493233842	968.0	0.05285333333333393	0.15239134198211915	25	4.257547212947718
fklB	fklB	0.0155471898980545	3929.5	0.7003333333333349	0.00506370462480899	150.0	0.18499999999999978	0.413381538407675	25	1.2466288052397634
PA1269	PA1269	0.0290816091870404	3928.0	0.7003333333333321	0.0162394021474588	940.5	0.07581333333333348	0.19220210427799422	25	3.2492880467984646
fliM	fliM	0.0302627600940097	3926.0	0.699333333333334	0.10066939100061399	765.0	0.0938800000000004	0.2927178814970964	25	2.068385198187284
PA4337	PA4337	0.012778434839925	3925.0	0.6990000000000011	6.33461683476369e-05	4267.0	0.4888400000000004	0.20124207184751766	25	1.0443144322189257
PA1305	PA1305	0.0130343328759753	3924.0	0.69866666666667	0.0144397322235528	1482.0	0.14952000000000015	0.14564219474070314	25	3.7705190288044856
dksA2	dksA2	0.0207199642737279	3921.0	0.6976666666666679	0.000453689826836375	1063.5	0.10732000000000064	0.546274482288895	25	1.0806777285168243
rpmF	rpmF	0.0144799391554055	3920.0	0.6973333333333349	0.0113667241868485	3954.0	-0.3809333333333329	0.37190103472513975	25	2.8993376355179556
plcB	plcB	0.0218578688787828	3917.5	0.6966666666666651	0.00300100819219678	2221.5	-0.1308399999999995	0.3666115377748355	25	2.2571757334459575
rcpA	rcpA	0.0354074436185303	3912.0	0.6950000000000021	0.000429052173750274	4957.5	0.6131466666666667	0.4324196786901789	25	0.18929141611055544
PA2920	PA2920	0.0172526559026797	3911.0	0.6946666666666679	2.4057635004841e-05	5422.0	1.0270666666666664	0.5299268468033695	25	-0.6272563883205868
rtcA	rtcA	0.050339717874701	3908.0	0.6920000000000021	0.00727358500578282	1312.0	0.1319200000000001	0.21580116190947993	25	2.595352105819214
mexT	mexT	0.0319037421507675	3907.0	0.691000000000003	0.0317279563387778	112.0	-0.0033466666666662646	0.21403509750263602	25	3.2440785402408956
PA0775	PA0775	0.0346003825036295	3906.0	0.6910000000000011	0.0106178260413612	140.0	-0.10205333333333304	0.35473826658224766	25	2.2356013095910563
PA4076	PA4076	0.0122529923268144	3904.5	0.690333333333334	0.00231780629788292	1651.0	0.1395866666666669	0.1975442819555486	25	2.787965620744194
PA1362	PA1362	0.0324253213620508	3901.0	0.689666666666667	0.00011944117267366399	3871.5	0.4713600000000005	0.34563042132912436	25	0.6316187846751642
PA1832	PA1832	0.0455431752436977	3900.0	0.6893333333333361	0.0485293654274483	165.5	0.01305333333333377	0.20802331778130237	25	3.2509817034597264
mifS	mifS	0.0246310788222658	3899.0	0.6873333333333349	0.0342190701549792	31.5	-0.039906666666666	0.23504624288913106	25	3.0940294601647076
PA1200	PA1200	0.0295138699856814	3897.0	0.687000000000001	0.00339534951101518	2432.5	0.22410666666666731	0.2237163117614538	25	2.0691085495228068
pilE	pilE	0.0286932787449604	3894.0	0.6856666666666651	0.00193216965902877	3056.0	-0.2941999999999997	0.3522040259933521	25	2.782099562613063
arsR	arsR	0.0142657731863373	3891.0	0.685000000000002	0.00453711711362036	2533.5	0.33904000000000073	0.47379854212367395	25	0.7301837579519116
PA2946	PA2946	0.0282744391055166	3890.0	0.684666666666667	0.05362530372739	880.0	0.0483600000000003	0.41447631974532667	25	1.5352063226619141
PA3788	PA3788	0.0153172191110424	3889.0	0.684333333333333	0.00023272188778727002	4707.5	0.5440533333333337	0.3533577779804191	25	0.39699140288281054
PA0815	PA0815	0.0292748905900623	3887.0	0.6826666666666679	0.000481969605508691	3654.5	0.33357333333333355	0.2708903789495067	25	1.2886885635698582
PA4287	PA4287	0.0216196327140052	3886.0	0.6816666666666651	0.00046144226699174404	2891.0	0.29658666666666683	0.2543858486630103	25	1.5137634503801387
PA5275	PA5275	0.0472706336159879	3885.0	0.680666666666666	8.71384904852055e-05	4892.0	0.6633466666666671	0.2634779399016444	25	0.06573605367669262
aprI	aprI	0.0269876057733884	3884.0	0.679666666666666	0.0034120854886652	2162.0	-0.14986666666666637	0.4584599724035857	25	1.8093909681674194
PA3318	PA3318	0.0213219203981504	3881.0	0.679333333333333	0.00643985630590127	2120.5	0.18816000000000013	0.2847543470223908	25	1.7249019671496393
dguC	dguC	0.0444488364430833	3879.5	0.6783333333333349	0.00297431006563607	1838.0	0.11000000000000078	0.21292369525254834	25	2.6691878170686225
PA2556	PA2556	0.0601879612681963	3879.5	0.6783333333333349	0.0297821527311514	206.5	-0.008666666666666047	0.16275205522966965	25	4.221144851476881
PA0581	PA0581	0.0374703666133659	3877.0	0.6769999999999989	0.0032888859038392	2381.0	0.2131066666666668	0.24018946456680546	25	1.9313642010484873
oruR	oruR	0.0151134759142618	3876.0	0.6763333333333361	0.00261832452656433	11.0	0.059346666666666666	0.24521748623529163	25	2.5160794042014483
PA3765	PA3765	0.0203005569793524	3875.0	0.676333333333334	0.00031377884931734705	3331.0	0.31240000000000007	0.312941244041469	25	1.1629446110500787
PA5286	PA5286	0.0498927342693355	3872.0	0.6753333333333349	0.00684348363534682	47.0	0.03116000000000019	0.33678396086556145	25	1.91271974971064
ambA	ambA	0.0228675951167941	3870.0	0.674666666666667	0.0011014542319378801	3030.5	0.1867466666666678	0.45627810192501644	25	1.0693478340106328
PA4889	PA4889	0.0908322767420621	3866.0	0.672000000000001	0.00017899917582193101	4452.0	-0.5426666666666662	0.49560350415764154	25	2.4508839353974907
ndh	ndh	0.0177745992409785	3864.0	0.669666666666672	0.000129358669738035	3461.0	-0.3249866666666661	0.2984188654546816	25	3.333077926617839
PA4113	PA4113	0.0191508563469977	3862.0	0.669333333333333	0.0005592030574629	2676.0	0.24036000000000055	0.1993225545209087	25	2.1521565101571767
PA2899	PA2899	0.0314568262014092	3861.0	0.668666666666667	0.000829623326382165	4213.5	0.5267866666666671	0.36813497524685157	25	0.38540212025456905
PA3178	PA3178	0.0994969224090029	3858.0	0.666999999999999	0.000380427497422462	3754.5	0.4165066666666673	0.2890266410891205	25	0.8666790451891002
PA3871	PA3871	0.0748378964006161	3857.0	0.666666666666668	0.00156158506887681	3448.5	0.34062666666666735	0.3302718902381512	25	0.987186647234498
nagZ	nagZ	0.0338808767715602	3855.0	0.665333333333335	0.0225299441402649	2169.5	-0.11230666666666583	0.2544698177547743	25	3.055922336335351
PA3035	PA3035	0.0330789168559678	3854.0	0.665333333333332	0.0056643984099381105	1460.0	0.14720000000000047	0.16328998857973648	25	3.1730869592186957
PA4157	PA4157	0.0226255792474484	3852.0	0.663666666666667	0.0126450484543004	23.5	0.0009200000000002035	0.24078967847326704	25	2.752388187354327
PA2447	PA2447	0.046959548427310996	3849.0	0.663333333333333	0.000640419105996557	2726.5	0.24426666666666708	0.23037778956732333	25	1.8190410952970881
PA2417	PA2417	0.0225786710977102	3848.0	0.6630000000000009	0.00597244558784156	2057.0	0.15728000000000056	0.19243422830209383	25	2.6280147999767136
PA0061	PA0061	0.02168118057668	3847.0	0.662666666666668	0.000262334543292824	3214.0	0.3228533333333338	0.25440482612473303	25	1.3357188953904746
PA0022	PA0022	0.027805739358632998	3845.0	0.661666666666665	0.0147141432459748	916.0	0.14112000000000033	0.24052340457458218	25	2.164224590065837
rmd	rmd	0.0201797422844445	3843.5	0.660666666666669	0.0498351528194244	691.5	-0.08687999999999996	0.293845211205063	25	2.5440151418529857
PA4290	PA4290	0.0546621300524498	3843.5	0.660666666666669	0.00048428536895652596	4196.0	0.4752400000000009	0.3066680030164124	25	0.6046495390545988
PA5343	PA5343	0.0405958315382794	3842.0	0.660666666666665	0.00191976869602998	2213.0	-0.20143999999999956	0.22811499536661542	25	3.779263459998008
fprA	fprA	0.0337242525991248	3840.0	0.6596666666666701	0.0008541821926392621	3977.0	-0.5249733333333324	0.42708338937668894	25	2.773790855525749
PA2332	PA2332	0.0295138699856814	3839.0	0.659666666666669	0.00221518986764787	2148.0	-0.17219999999999977	0.3173773312169145	25	2.621065163907758
PA3897	PA3897	0.0389032824599106	3838.0	0.659333333333334	0.0741087996064092	354.5	-0.02021333333333313	0.18879069048767946	25	3.5994712711271877
PA0215	PA0215	0.0193537077898438	3835.5	0.657333333333334	2.3394467083444e-05	5408.0	0.9595066666666677	0.353986020858117	25	-0.8536306959264062
hsbR	hsbR	0.0330129129431054	3835.5	0.657333333333334	0.0015930114427435901	3538.0	0.3101066666666671	0.26860475782443993	25	1.2927048257783067
PA0166	PA0166	0.0360409548793755	3834.0	0.656666666666669	0.0131536482816195	1609.5	0.1757066666666671	0.2270363676203046	25	2.1184271270775388
birA	birA	0.0300921144814589	3833.0	0.656666666666668	0.00210314015780169	1822.0	-0.09142666666666602	0.3030854225021938	25	2.4682590378556366
dchR	dchR	0.0343164749403998	3832.0	0.6559999999999999	0.0139433480319888	1318.0	0.12120000000000065	0.17220132489704118	25	3.1056671620834226
PA5412	PA5412	0.0238872365440284	3831.0	0.655333333333332	0.0302237416791457	459.0	-0.01690666666666627	0.256556190509776	25	2.620244706098342
PA3986	PA3986	0.0421479759127834	3830.0	0.6550000000000009	5.48142506045055e-05	5509.0	1.2328533333333331	0.6102639462348026	25	-0.9468908279746217
argC	argC	0.049703176376252996	3829.0	0.655	0.0010537690321768302	3356.5	-0.2824399999999997	0.2896390589068481	25	3.236580050833176
cbrB	cbrB	0.0186998818115564	3826.0	0.653333333333332	0.0587738614972178	775.5	0.09376000000000002	0.35077833456472224	25	1.59523345142653
PA5189	PA5189	0.0433022907283402	3822.0	0.650999999999999	0.0380669969266306	781.0	0.0578400000000003	0.14636544572987054	25	4.052595864017825
PA4960	PA4960	0.0189197380798614	3821.0	0.650333333333335	0.0304562792980668	509.5	-0.08087999999999916	0.2707573377139131	25	2.7006224078992345
PA0255	PA0255	0.0473421443403119	3818.0	0.649	0.000148395990803826	3852.0	0.3380266666666673	0.15461562016820937	25	2.0112672509738583
algH	algH	0.0377051824220092	3816.5	0.648999999999999	0.031111252188267	1725.5	-0.22562666666666598	0.24559567269079632	25	3.5612462429980005
PA1358	PA1358	0.0449652596435376	3816.5	0.648999999999999	0.000472968240939486	3552.0	0.3352533333333338	0.18241683239421932	25	1.7199436178599474
PA0986	PA0986	0.0478240677974507	3815.0	0.64866666666667	0.000700140284983842	3065.0	0.2547866666666668	0.3603944839673247	25	1.0929135087309343
accA	accA	0.0670006261058334	3814.0	0.6486666666666671	0.0079230433469359	2521.0	-0.17387999999999934	0.3945371747024895	25	2.0848394509007373
efp	efp	0.0191096665663207	3813.0	0.6479999999999979	0.0035849203569540897	4771.5	-0.6002266666666665	0.3434622427898333	25	3.6342471199387765
pcaR	pcaR	0.0242518970736921	3812.0	0.647333333333334	0.00849437320545943	1111.0	0.10952000000000067	0.3170044555125613	25	1.6965481840428658
PA3573	PA3573	0.0328246194158511	3810.5	0.647333333333333	0.000164618071059591	4486.5	0.5148400000000004	0.2727880081810918	25	0.4857007249577341
PA3133	PA3133	0.0242121698288617	3809.0	0.6466666666666689	0.000148532455958273	4402.0	0.5011466666666672	0.28909001673834683	25	0.503372622969927
PA4311	PA4311	0.0270918486431049	3808.0	0.6460000000000021	2.7941849950423305e-05	5290.0	0.8356933333333346	0.4560682405079316	25	-0.41593190773834093
PA3756	PA3756	0.021968663180557	3807.0	0.645333333333333	0.0425342439654084	21.5	-0.10553333333333319	0.3016551102758832	25	2.4891561292628186
exoT	exoT	0.0174205703851709	3805.0	0.644333333333334	0.0016766460393276901	2817.5	0.3847066666666671	0.6382657298115357	25	0.4067689279562735
PA3579	PA3579	0.0314799016169283	3804.0	0.643666666666666	0.00930603619198219	1436.5	-0.21791999999999967	0.26374872792391146	25	3.2666950602894427
PA5080	PA5080	0.0270918486431049	3802.0	0.6419999999999979	0.19992537281623798	554.0	-0.002986666666666088	0.2161759717006968	25	2.983618676916002
dctQ	dctQ	0.0267119548819044	3801.0	0.6406666666666679	0.00539441280136346	300.0	0.05015999999999996	0.27537091349668763	25	2.1444046474202914
PA3123	PA3123	0.0304011644933915	3800.0	0.640333333333333	0.000315776179487877	4222.0	0.41906666666666725	0.36339103772148307	25	0.6088941214787279
atuR	atuR	0.0441691570406882	3799.0	0.640333333333332	0.0894530383140568	364.5	0.07986666666666682	0.18692764494435987	25	2.998308071732736
PA4199	PA4199	0.0280615915971483	3798.0	0.639666666666667	0.027476809700952006	632.5	0.006093333333334117	0.2249252040288227	25	2.8168178664946084
lpxC	lpxC	0.020466625209477	3797.0	0.639333333333333	0.0165671107325474	3141.0	-0.25433333333333213	0.22365043822563593	25	3.99581898321641
mexC	mexC	0.0354805004986345	3795.5	0.639000000000001	0.00198803562853515	1918.0	-0.3308933333333325	0.6616043961742065	25	1.4659717180566492
gltX	gltX	0.0384080134768727	3795.5	0.639000000000001	7.2762017121436e-05	4763.5	-0.578586666666666	0.2937445394291515	25	4.145052939649071
PA2654	PA2654	0.0250626072836452	3793.5	0.638666666666666	0.00417377372195504	1934.0	0.22961333333333372	0.24988194768285626	25	1.636986333452516
PA0308	PA0308	0.0224941630486444	3793.5	0.638666666666666	0.009375850572704741	918.0	0.15146666666666758	0.21691511396550225	25	2.2460398959451107
PA0816	PA0816	0.0587015939645915	3792.0	0.638	0.0804180651331685	696.5	0.09398666666666716	0.15451889132975868	25	3.5206914096500617
PA0789	PA0789	0.0296628876492515	3791.0	0.6376666666666679	0.00283756777362209	3718.0	-0.4550533333333334	0.36968661252672114	25	2.955800840424047
alpD	alpD	0.0657400223914862	3789.5	0.637333333333333	0.00442064426038585	835.0	-0.06581333333333295	0.519559500745405	25	1.3533515712018949
PA4980	PA4980	0.0297993140165976	3788.0	0.637333333333332	9.845704720893392e-05	4185.0	0.4631466666666669	0.23772247046285497	25	0.7327311815644387
PA5233	PA5233	0.0267124604914346	3787.0	0.636333333333335	0.0153507172293484	1104.0	-0.053413333333332876	0.20848892589828852	25	3.308313205101173
PA2814	PA2814	0.0506579247977699	3784.0	0.635333333333335	0.0263049235297144	1363.0	0.15430666666666693	0.22611014032005555	25	2.1273997972217518
PA4943	PA4943	0.0282744391055166	3783.0	0.635333333333334	0.00276494774253465	2940.0	-0.23779999999999898	0.321397195705574	25	2.716679999078754
PA3116	PA3116	0.0604994692280706	3782.0	0.635333333333332	0.0756313298722502	359.0	0.015626666666666882	0.274614971537592	25	2.256638315081206
hisI	hisI	0.0234513671671124	3781.0	0.6343333333333311	0.0714231868057864	1705.0	-0.15810666666666598	0.16504403789426783	25	4.801385194584599
PA4683	PA4683	0.0587015939645915	3780.0	0.634000000000001	0.0036798799048451797	2446.0	-0.1802533333333331	0.3337928954262469	25	2.439396837052355
PA2894	PA2894	0.0492114700576548	3778.0	0.6336666666666679	0.000158797127519736	4199.5	0.5207200000000011	0.36084662125905254	25	0.31300463967925646
pcaQ	pcaQ	0.0482976769234447	3777.0	0.633666666666667	0.000257164643483906	2563.0	0.1954800000000008	0.26302490869229955	25	1.665951216731645
PA3015	PA3015	0.0541060642761847	3776.0	0.6326666666666679	0.00047407578295573206	2760.0	0.2810400000000005	0.13582202815940184	25	2.5888780445392516
osmC	osmC	0.0426370787197805	3775.0	0.6323333333333361	6.531688004776689e-05	5234.5	0.7862666666666668	0.5565075870502071	25	-0.2766059922907091
PA3978	PA3978	0.0605591266749026	3771.0	0.630333333333335	0.0126234453250367	820.5	-0.05170666666666635	0.2876825237035514	25	2.370807900388221
PA3951	PA3951	0.0358195448204191	3770.0	0.6300000000000021	0.0760127448185244	668.5	-0.03940000000000003	0.19951141710577736	25	3.355196457980639
ddlA	ddlA	0.10253393721271699	3769.0	0.6296666666666679	0.0312383553446513	229.0	-0.019453333333332788	0.2168584382084825	25	2.993289103078167
ladS	ladS	0.0493471247329279	3768.0	0.6283333333333361	0.175805261020469	96.5	0.035160000000000455	0.19898764897461454	25	2.9809555336221325
PA1110	PA1110	0.021968663180557	3767.0	0.628333333333334	0.0192230172379695	274.0	-0.029533333333332825	0.20645632216757845	25	3.1864689817184835
PA4972	PA4972	0.0572871029383031	3766.0	0.628333333333333	0.0160870339016718	668.5	-0.07820000000000012	0.2313891223154749	25	3.0534422978192066
PA0398	PA0398	0.102118962264367	3765.0	0.628	0.026163488485679003	557.0	0.04128000000000061	0.2136404620783177	25	2.746296250683617
PA5382	PA5382	0.0775659093984981	3764.0	0.627999999999999	0.00539335134934455	1714.0	0.1476000000000007	0.1901023359881417	25	2.527059951698673
hmgA	hmgA	0.11109493307179401	3762.0	0.627666666666666	0.00112701984410247	4537.0	-0.7611733333333334	0.8911221032849331	25	1.5585294034120964
hupB	hupB	0.0206833160990961	3761.0	0.627333333333329	0.000821050906255882	3365.0	-0.3745866666666657	0.35798246749950846	25	2.7987962846291357
PA1189	PA1189	0.0607300934747542	3760.0	0.627	0.00380490381419126	2014.0	0.2697466666666672	0.3106833609009993	25	1.1498952898451915
PA3665	PA3665	0.0662504301133271	3758.0	0.626666666666667	0.00115037689797117	3368.5	-0.2516133333333328	0.3310298699737153	25	2.653174470538679
PA3436	PA3436	0.033677713031112	3757.0	0.626333333333334	0.00144510460980648	3074.0	0.28262666666666714	0.18794106936897975	25	1.8288002075367389
PA3950	PA3950	0.0593181980669667	3754.0	0.625666666666667	0.0663755341957663	513.5	-0.033399999999999125	0.2197161889886672	25	2.9996272450395556
PA2433	PA2433	0.0944639675334671	3753.0	0.625333333333333	4.9046079959111e-05	5406.0	1.1117066666666664	0.6634891101286126	25	-0.7330539807036975
rpsB	rpsB	0.0225786710977102	3752.0	0.625333333333332	0.0105552960123648	4608.0	-0.4662266666666659	0.409294704112837	25	2.6669292053656024
PA3565	PA3565	0.0302150641793731	3750.0	0.624000000000001	0.0112294301960357	1753.5	0.14136000000000035	0.10799352346835947	25	4.469156894778113
PA5226	PA5226	0.0208827268473144	3748.5	0.623999999999999	0.0176506005340138	808.0	-0.01730666666666616	0.2684196879680941	25	2.389193846104517
PA0117	PA0117	0.0583614309590257	3747.0	0.6233333333333311	0.0181454974405143	1587.0	0.19862666666666715	0.30204684944435234	25	1.406095337355637
aqpZ	aqpZ	0.0806875297848097	3745.0	0.622333333333335	0.0132255091704605	1171.5	-0.1416666666666665	0.3825229840589104	25	1.9972656071362807
dchB	dchB	0.0538676670786974	3741.0	0.6210000000000021	0.00123523637013613	3592.0	-0.4647599999999994	0.8494587084769968	25	1.278178667385342
